folio,fecha,importe,concepto,comentarios,evento_id,proveedor_id,tipo_gasto
2295,2025-01-30 15:45:49,581,pago,BIRRETES 33*$17 MAS CAJA (2) - ERIKA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17051,125,138,efe
2296,2025-01-30 15:47:17,4077,pago,ROSA ISELA - BATUCADA LED 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17052,125,280,efe
2297,2025-01-30 15:48:15,3500,pago,DJ ERICK 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17053,125,91,efe
2298,2025-01-30 15:49:14,5000,pago,RENTA DE AUDIO HENRY 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17054,125,92,efe
2299,2025-01-30 15:49:55,500,pago,CARRO SHOT - ELI 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17055,125,47,efe
2300,2025-01-30 15:50:32,4500,pago,PERFORMANCE- FERNANDO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17056,125,152,efe
2301,2025-01-30 15:52:40,2950,pago,LETRAS GIGANTES UNITEC MAS FLETE - ANDREA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17057,125,54,efe
2302,2025-01-30 15:55:16,3800,pago,ESTRADO CON PASARELA - REYNA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17058,125,276,efe
2303,2025-01-30 15:55:56,7000,pago,FOLLAJE VERDE 14*500- GUSTAVO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17059,125,301,efe
2304,2025-01-30 16:06:16,26000,pago,COMISION COMITE 520*50 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17060,124,84,efe
2305,2025-01-30 16:08:10,72800,pago,COMISION PROMOTOR ITZA 520 PAX*140 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17061,124,249,efe
2306,2025-01-30 16:09:02,13000,pago,COMISION DIRECCION DE VENTAS 520 PAX*25 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17062,124,55,efe
2307,2025-01-30 16:11:06,1000,pago,MIXOLOGIA RICARDO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17063,124,277,efe
2308,2025-01-30 16:13:37,700,pago,"31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI 
JEFE OPERATIVO - TAKESHI $ 1,300.00 
DESCUENTO CANCUN $ -600.00 Folio:G2023-17064",124,304,efe
2309,2025-01-30 16:14:09,1300,pago,CHOFER OPERATIVO - DANY 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17065,124,216,efe
2310,2025-01-30 16:15:05,1100,pago,OPERATIVO - EZEQUIEL 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17066,124,223,efe
2311,2025-01-30 16:15:47,1100,pago,OPERATIVO - BRYAN 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17067,124,213,efe
2312,2025-01-30 16:16:41,700,pago,OPERADOR GLAM CAM - MARIANO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17068,124,230,efe
2313,2025-01-30 16:17:20,700,pago,OPERADOR CABINA FOTOS-ALEXIS 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17069,124,211,efe
2314,2025-01-30 16:17:55,900,pago,JEFE EDECAN - DIANA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17070,124,112,efe
2315,2025-01-30 16:18:49,700,pago,EDECAN - JULISSA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17071,124,126,efe
2316,2025-01-30 16:20:43,700,pago,EDECAN - ALISON 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17072,124,101,efe
2317,2025-01-30 16:22:08,200,pago,"31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI
EDECAN - WENDY $ 700.00 
DESCUENTO VALLARTA $ -500.00 Folio:G2023-17073",124,109,efe
2318,2025-01-30 16:22:53,400,pago,COMIDAS EDECANES- DIANA 4 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17074,124,112,efe
2319,2025-01-30 16:23:36,700,pago,BOLETEROS - ELI 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17075,124,47,efe
2320,2025-01-30 16:24:10,3200,pago,BARTENDER MIXIOLOGIA (2) - PUGA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17076,124,271,efe
2321,2025-01-30 16:27:49,600,pago,AYUDANTE CRISTALERIA (2)- CARLOS SANTOS 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17077,124,69,efe
2322,2025-01-30 16:28:46,100,pago,TAXI PROMOTOR - ITZA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17078,124,249,efe
2323,2025-01-30 16:29:43,1800,pago,CENA STAFF - ITZA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17079,124,249,efe
2324,2025-01-30 16:30:17,1200,pago,MAESTRO CEREMONIA- SALVADOR 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17080,124,55,efe
2325,2025-01-30 16:36:46,1800,pago,RENTA DE MATE-ABDIEL 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17081,124,43,efe
2326,2025-01-30 16:37:36,1500,pago,PARAMEDICO OSCAR SALAS 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17082,124,237,efe
2327,2025-01-30 16:38:29,800,pago,SEGURIDAD - ISMAEL 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17083,124,177,efe
2328,2025-01-30 16:40:08,500,pago,GASOLINA URVAN JUAN CARLOS 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17084,124,302,tdp
2329,2025-01-30 16:41:21,400,pago,DESAYUNO OPERATIVOS 4*100 - TAKE 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17085,124,304,efe
2330,2025-01-30 16:42:39,400,pago,COMIDAS STAFF 4*100 - TAKE 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17086,124,304,efe
2331,2025-01-30 16:45:00,2500,pago,RENTA CAMIONETA DECO - GUSTAVO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17087,124,301,efe
2332,2025-01-30 16:46:17,2000,pago,DECORACIÓN GUSTAVO (1) 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17088,124,301,efe
2333,2025-01-30 16:46:57,6000,pago,DECORACIÓN GUSTAVO (4) 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17089,124,301,efe
2334,2025-01-30 16:47:51,1000,pago,COMIDAS DECORACIÓN GUSTAVO (5) 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17090,124,301,efe
2335,2025-01-30 16:49:00,2200,pago,PROPINAS EVENTO - 4 CAPITANES / 2 MESERO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17091,124,69,efe
2336,2025-01-30 16:49:43,4000,pago,MARIACHI TORRES 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17092,124,201,efe
2337,2025-01-30 16:50:19,1041,pago,BIRRETES 53*$17 MAS CAJA (4) Y GASOLINA $100- ERIKA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17093,124,138,efe
2338,2025-01-30 16:51:38,7246,pago,ROSA ISELA - BATUCADA LED 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17094,124,280,efe
2339,2025-01-30 16:52:13,17500,pago,DJ HENRY 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17095,124,92,efe
2340,2025-01-30 16:52:55,400,pago,CARRO SHOT´S - PUGA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17096,124,271,efe
2341,2025-01-30 16:54:03,4500,pago,PERFORMANCE- FERNANDO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17097,124,152,efe
2342,2025-01-30 16:55:14,1600,pago,LETRAS GIGANTES IPN MAS FLETE- ANDREA 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17098,124,54,efe
2343,2025-01-30 16:56:05,7000,pago,FOLLAJE VERDE - GUSTAVO 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17099,124,301,efe
2344,2025-01-30 17:06:12,3690,pago,COMISION COMITE 123*30 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17100,127,84,efe
2345,2025-01-30 17:09:31,6150,pago,COMISION PROMOTOR KARLA 123 PAX*50 DESCONTAR 1500 NOMINA COORDINADOR EDNA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17101,126,261,efe
2346,2025-01-30 17:10:36,3075,pago,COMISION DIRECCION VENTAS 123 PAX *$25 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17102,127,55,efe
2347,2025-01-30 17:12:08,1300,pago,JEFE OPERATIVO - SHOKER 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17103,126,227,efe
2348,2025-01-30 17:13:25,1100,pago,OPERATIVO - EMILIO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17104,126,220,efe
2349,2025-01-30 17:16:52,1100,pago,OPERATIVO - PABLO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17105,126,233,efe
2350,2025-01-30 17:20:15,700,pago,OPERADOR CABINA- TAKESHITO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17106,126,240,efe
2351,2025-01-30 17:23:12,900,pago,JEFE EDECAN - MONTSE 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17107,126,130,efe
2352,2025-01-30 17:26:38,700,pago,EDECAN - LUCERO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17108,126,43,efe
2353,2025-01-30 17:27:31,200,pago,COMIDA EDECANES (2) 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17109,126,130,efe
2354,2025-01-30 17:32:27,1200,pago,MAESTRO DE CEREMONIA - NACHO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17110,126,205,efe
2355,2025-01-30 17:36:32,700,pago,BARTENDER 1 - PUGA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17111,126,271,efe
2356,2025-01-30 17:37:30,170041,pago,PAGO DE NOMINAS EVENTO 31 ENERO 2025 HSA CUPULA Folio:G2023-17112,206,43,efe
2357,2025-01-30 17:39:24,61691,pago,PAGO NOMINAS EVENTO 31 ENERO 2025 HDA SAN FERNANDO Folio:G2023-17113,206,43,efe
2358,2025-01-30 17:40:21,100,pago,TAXI PROMOTOR - KARLA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17114,126,261,efe
2359,2025-01-30 17:40:36,77964,pago,PAGO DE NOMINAS EVENTO 1° FEB. 2025 HSA. CAMPOS Folio:G2023-17115,206,43,efe
2360,2025-01-30 17:42:15,1000,pago,GASOLINA URVAN SANTANDER 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17116,126,302,tdp
2361,2025-01-30 17:42:47,108563,pago,PAGO DE NOMINAS EVENTOS 1° FEB. 2025 CANDILES Folio:G2023-17117,206,43,efe
2362,2025-01-30 17:43:48,300,pago,DESAYUNO OPERATIVOS 3*100 - TAKE 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17118,126,304,efe
2363,2025-01-30 17:44:43,300,pago,COMIDAS STAFF 3*100 - TAKE 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17119,126,304,efe
2364,2025-01-30 17:46:23,2200,pago,NÓMINA LUCES Y AUDIO - GUSTAVO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17120,126,301,efe
2365,2025-01-30 17:47:02,400,pago,COMIDAS LUCES Y AUDIO - GUSTAVO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17121,126,301,efe
2366,2025-01-30 17:49:17,1100,pago,PROPINAS EVENTO - 2 CAPITANES / 1 MESERO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17122,126,67,efe
2367,2025-01-30 17:50:01,3000,pago,MARIACHI - TORRES 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17123,126,201,efe
2368,2025-01-30 17:52:08,163,pago,BIRRETES 9*$17 MAS CAJAS - ERIKA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17124,126,138,efe
2369,2025-01-30 17:53:03,2100,pago,ROSA ISELA - BATUCADA LED 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17125,126,280,efe
2370,2025-01-30 17:54:20,13500,pago,DJ ALAN 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17126,126,89,efe
2371,2025-01-30 17:54:56,360,pago,ICE SHOTS 40*$9 - RAUL PIÑA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17127,126,272,efe
2372,2025-01-30 17:55:30,400,pago,CARRO SHOTS - PUGA 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17128,126,271,efe
2373,2025-01-30 17:56:30,3500,pago,PERFORMANCE- FERNANDO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM Folio:G2023-17129,126,152,efe
2374,2025-01-30 18:05:36,22400,pago,COMISION PROMOTOR KARLA MONTALVO 320 PAX*70 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17130,204,261,efe
2375,2025-01-30 18:06:17,8000,pago,COMISION DIRECCION DE VENTAS 320 PAX*25 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17131,204,55,efe
2376,2025-01-30 18:07:06,1000,pago,MIXIOLOGIA RICARDO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17132,204,277,efe
2377,2025-01-30 18:08:06,700,pago,"1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM
JEFE OPERATIVO - TAKESHI $ 1,300.00 
DESCUENTO CANCUN $ -600.00 Folio:G2023-17133",204,304,efe
2378,2025-01-30 18:08:45,1300,pago,CHOFER OPERATIVO - DANY 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17134,204,216,efe
2379,2025-01-30 18:09:37,1100,pago,OPERATIVO - EZEQUIEL 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17135,204,223,efe
2380,2025-01-30 18:10:22,1100,pago,OPERATIVO - BRYAN 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17136,204,213,efe
2381,2025-01-30 18:11:31,700,pago,OPERADOR GLAM CAM - RICARDO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17137,204,277,efe
2382,2025-01-30 18:12:28,700,pago,OPERADOR CABINA FOTOS- SEBASTIAN 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17138,204,238,efe
2383,2025-01-30 18:13:03,900,pago,JEFE EDECAN - DIANA 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17139,204,112,efe
2384,2025-01-30 18:15:57,200,pago,"EDECAN - WENDY $700.00 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM 
DESCUENTO VALLARTA $ -500.00 Folio:G2023-17140",204,109,efe
2385,2025-01-30 18:16:50,700,pago,EDECAN - ALISON 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17141,204,101,efe
2386,2025-01-30 18:17:46,700,pago,EDECAN - JULISSA 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17142,204,126,efe
2387,2025-01-30 18:18:41,400,pago,COMIDAS EDECANES- DIANA 3 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17143,204,112,efe
2388,2025-01-30 18:19:20,700,pago,BOLETEROS - ELI 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17144,204,47,efe
2389,2025-01-30 18:19:53,3200,pago,BARTENDER (2 - PUGA 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17145,204,271,efe
2390,2025-01-30 18:21:04,600,pago,AYUDANTE CRISTALERIA (2)- CARLOS SANTOS 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17146,204,69,efe
2391,2025-01-30 18:22:21,100,pago,TAXI PROMOTOR - KARLA MONTALVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17147,204,261,efe
2392,2025-01-30 18:23:09,1500,pago,CENA PARA STAFF KARLA MONTALVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17148,204,261,efe
2393,2025-01-30 18:24:09,1000,pago,MAESTRO CEREMONIA- ABDIEL 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17149,204,43,efe
2394,2025-01-30 18:30:38,1500,pago,PARAMEDICO OSCAR SALAS 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17150,204,237,efe
2395,2025-01-30 18:31:35,500,pago,GASOLINA URVAN JUAN CARLOS 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17151,204,302,efe
2396,2025-01-30 18:32:20,400,pago,DESAYUNO OPERATIVOS 4*100 - TAKE 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17152,204,304,efe
2397,2025-01-30 18:32:23,10000,pago,RESURTIR CAJA PARA GASTOS Folio:G2023-17153,206,43,efe
2398,2025-01-30 18:32:55,400,pago,COMIDAS STAFF 4*100 - TAKE 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17154,204,304,efe
2399,2025-01-30 18:33:45,2500,pago,CAMIONETA DECORACIÓN GUSTAVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17155,204,301,efe
2400,2025-01-30 18:36:36,2000,pago,DECORACIÓN GUSTAVO (1) 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17156,204,301,efe
2401,2025-01-30 18:37:39,4500,pago,DECORACIÓN GUSTAVO (3) 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17157,204,301,efe
2402,2025-01-30 18:38:19,800,pago,COMIDAS DECORACIÓN GUSTAVO (4) 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17158,204,301,efe
2403,2025-01-30 18:38:59,2400,pago,AUDIO Y VIDEO - GUSTAVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17159,204,301,efe
2404,2025-01-30 18:39:56,400,pago,COMIDAS AUDIO VIDEO - GUSTAVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17160,204,301,efe
2405,2025-01-30 18:40:50,1800,pago,PROPINAS EVENTO - 3 CAPITANES / 2 MESERO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17161,204,69,efe
2406,2025-01-30 18:41:48,4000,pago,MARIACHI TORRES 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17162,204,201,efe
2407,2025-01-30 18:42:31,664,pago,BIRRETES 32*$17 MAS CAJA (2*10) Y GASOLINA (100) - ERIKA 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17163,204,138,efe
2408,2025-01-30 18:43:29,4800,pago,ROSA ISELA - BATUCADA LED 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17164,204,280,efe
2409,2025-01-30 18:44:22,3500,pago,DJ ERICK 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17165,204,91,efe
2410,2025-01-30 18:54:55,5000,pago,RENTA DE AUDIO HENRY 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17166,204,92,efe
2411,2025-01-30 18:55:42,500,pago,CARRO SHOT´S - ELI 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17167,204,47,efe
2412,2025-01-30 18:56:22,4500,pago,PERFORMANCE- FERNANDO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17168,204,152,efe
2413,2025-01-30 18:57:28,1600,pago,LETRAS GIGANTES IPN (3) MAS FLETE - ANDREA 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17169,204,54,efe
2414,2025-01-30 18:58:10,3000,pago,FOLLAJE - GUSTAVO 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-17170,204,301,efe
2415,2025-01-30 22:35:07,81261,pago,"PAGO SADOT NOTAS: 2324,2349,2350,2351,2352,2353,2363,2365,2366,2372,2379,2392,2393,2394 **BOTELLAS EVENTOS** DIC. 2024 Y ENERO 2025 Folio:G2023-17171",206,43,efe
2416,2025-01-30 23:12:19,35000,pago,ANTICIPO DE COMISION 20 DE DICIEMBRE 2025 VIZCAINAS Folio:G2023-17172,205,257,boveda
2417,2025-01-30 23:16:55,65000,pago,"PAGO CENA ADULTO 123 PAX *$760 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM $ 93,480.00 
PAGO CORTESIAS CON COSTO 2* $760 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM $ 1,520.00 
MENOS ANTICIPO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM $ -10,000.00 
MENOS ANTICIPO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM $ -10,000.00 
MENOS ANTICIPO 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM $ -10,000.00 Folio:G2023-17173",126,67,efe
2418,2025-01-30 23:49:57,400,pago,PAGO DE NOMINA ARMANDO CRUZ - SCOUTING. MARISABEL Folio:G2023-17174,206,301,efe
2419,2025-01-31 00:04:20,800,pago,GASOLINA URVAN - SCOUTING MARISABEL Folio:G2023-17175,206,302,efe
2420,2025-01-31 00:53:18,500,pago,GASOLINA PARA LLEVAR EDECANES Y/O OPERATIVOS 31 ENE 25 SAN FERNANDO Folio:G2023-17176,125,130,caja
2421,2025-01-31 00:54:22,500,pago,GASOLINA PARA LLEVAR EDECANES Y/O OPERATIVOS 1 FEB 25 CANDILES Folio:G2023-17177,126,130,caja
2422,2025-01-31 01:02:05,150,pago,UBER ICY SHOT EDNA EVENTOS 31 ENE Y 1 FEB Folio:G2023-17178,206,46,caja
2423,2025-01-31 01:04:15,195,pago,UBER EDNA VIERNES 24 ENE 25 Folio:G2023-17179,206,46,caja
2424,2025-01-31 17:37:27,400,pago,COMPRA DE CAJA DE PLASTICO PARA VENTA DE BARRA (GUARDAR PANTUFLAS Y VASOS) Folio:G2023-17180,206,130,caja
2425,2025-01-31 17:40:52,250,pago,RECOLECCION DE BASURA DIA 27 AL 31 ENE Folio:G2023-17181,206,43,caja
2426,2025-01-31 19:17:18,11640,pago,LIQUIDACIÓN COMISIÓN ITZAYANA EVENTO 14 DIC 24 CANDILES Folio:G2023-17182,206,249,boveda
2427,2025-01-31 20:11:25,4000,pago,SR. SALVADOR 2DA QUINCENA ENERO Folio:G2023-17183,206,303,efe
2428,2025-01-31 20:12:05,4000,pago,"ELIZABETH ESTRADA 2DA QUINCENA ENERO $7,000.00
DESCUENTO PRESTAMO #6 2DA QUINCENA ENERO -$500.00
DESCUENTO PERDIDA DE DINERO COBRANZA #3 2DA QUINCENA ENERO -$2,500.00 Folio:G2023-17184",206,47,efe
2429,2025-01-31 20:12:52,4024.16,pago,"CONNY CARRASCO ARRIAGA 2DA QUINCENA ENERO $4,024.16 SANTANDER Folio:G2023-17185",206,43,tdp
2430,2025-01-31 20:14:11,2575.84,pago,"CONNY CARRASCO ARRIAGA 2DA QUINCENA ENERO $2,975.84
DESCUENTO COMEDOR 10 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$400.00 Folio:G2023-17186",206,43,efe
2431,2025-01-31 20:40:40,4024.16,pago,EDNA CAROLINA MORALES 2DA QUINCENA ENERO SANTANDER Folio:G2023-17187,206,46,tdp
2432,2025-01-31 20:42:10,2655.84,pago,"EDNA CAROLINA MORALES $2,975.84
DESCUENTO COMEDOR 8 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$320.00 Folio:G2023-17188",206,46,efe
2433,2025-01-31 20:42:52,4024.16,pago,ALMA ROSA 2DA QUINCENA ENERO SANTANDER Folio:G2023-17189,206,40,tdp
2434,2025-01-31 20:44:07,2655.84,pago,"ALMA ROSA 2DA QUINCENA ENERO $2,975.84
DESCUENTO COMEDOR 8 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$320.00 Folio:G2023-17190",206,40,efe
2435,2025-01-31 20:44:56,4024.16,pago,JUAN CARLOS 2DA QUINCENA ENERO SANTANDER Folio:G2023-17191,206,302,tdp
2436,2025-01-31 20:45:47,0.01,pago,"JUAN CARLOS 2DA QUINCENA ENERO $975.84
DESCUENTO COMEDOR 1 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$40.00
DESCUENTO RENTA TAPIOCA 2DA QUINCENA ENERO -$935.84 Folio:G2023-17192",206,302,efe
2437,2025-01-31 20:47:04,4024.3,pago,BODEGA -TAKESHI 2DA QUINCENA ENERO SANTANDER Folio:G2023-17193,206,304,tdp
2438,2025-01-31 20:48:00,75.7,pago,"BODEGA -TAKESHI 2DA QUINCENA ENERO $475.70
DESCUENTO COMEDOR 10 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$400.00 Folio:G2023-17194",206,304,efe
2439,2025-01-31 20:48:41,4024.57,pago,GUSTAVO 2DA QUINCENA ENERO Folio:G2023-17195,206,301,tdp
2440,2025-01-31 20:49:40,735.43,pago,"GUSTAVO 2DA QUINCENA ENERO $975.43
DESCUENTO COMEDOR 6 DIAS (16 AL 31 ENERO) 2DA QUINCENA ENERO -$240.00 Folio:G2023-17196",206,301,efe
2441,2025-01-31 20:50:11,4024.57,pago,KARLA MORALES 2DA QUINCENA ENERO Folio:G2023-17197,206,191,tdp
